No.,Bandpass,Measurement,Unc High,Unc Low,Unit,Frequency (Hz),Flux Density,FD Unc High,FD Unc Low,FD Upper Limit,FD Lower Limit,Flux,F Unc High,F Unc Low,F Upper Limit,F Lower Limit,Telescope,Instrument,Frequency,Freq. Unit,Aperature Type,Reference
116,9.6 microns (CTIO),,10.0,10.0,W/cm^2/um,31228401000000.0,0.6572,0.06572,0.06572,,,20523305137200.0,2052330513720.0,2052330513720.0,,,"1.5m, 4m",Bolometer,9.6,microns,flux in fixed aperture,1982ApJ...260...70F
117,10 microns,0.4,0.07,0.07,Jy,29979201000000.0,0.4,0.07,0.07,,,11991680400000.0,2098544070000.0,2098544070000.0,,,"61in, 90in",?,10.0,microns,flux in fixed aperture,1978ApJ...220L..37R
118,10 microns,0.58,0.06,0.06,Jy,29979201000000.0,0.58,0.06,0.06,,,17387936580000.0,1798752060000.0,1798752060000.0,,,?,?,10.0,microns,flux in fixed aperture,1978BAAS...10..422D
119,10.2 microns,6.0,1.0,1.0,Jy,29391400700000.0,6.0,1.0,1.0,,,176348404200000.0,29391400700000.0,29391400700000.0,,,Cassegrain,Germanium bolometer,10.2,microns,flux in fixed aperture,1970ApJ...159L.165K
120,10.4 microns (CTIO),,11.0,11.0,W/cm^2/um,28826199400000.0,1.115,0.1226,0.1226,,,32141212331000.0,3534092046440.0,3534092046440.0,,,"1.5m, 4m",Bolometer,10.4,microns,flux in fixed aperture,1982ApJ...260...70F
121,10.4 microns TIMMI2,0.11,10.0,10.0,Jy,28799999700000.0,0.11,0.011,0.011,,,3167999967000.0,316799996700.0,316799996700.0,,,3.6m,TIMMI2,10.4,microns,from multi-aperture data,2004A&A...414..123S
122,N,4.89,0.07,0.07,Jy,28551699000000.0,0.4,0.07,0.07,,,11420679600000.0,1998618930000.0,1998618930000.0,,,"61in, 90in",Photometer,10.5,microns,flux in fixed aperture,1976ApJ...206L..15R
123,N,5.21,0.05,0.05,Jy,28551699000000.0,0.3,0.05,0.05,,,8565509700000.0,1427584950000.0,1427584950000.0,,,"61in, 90in",Photometer,10.5,microns,flux in fixed aperture,1976ApJ...206L..15R
124,10.5 microns,0.55,0.09,0.09,Jy,28551699000000.0,0.55,0.09,0.09,,,15703434450000.0,2569652910000.0,2569652910000.0,,,61in,?,10.5,microns,flux in fixed aperture,1972ApJ...176L..95R
125,N,2.86,0.3,0.3,Jy,28551699000000.0,2.6,0.3,0.3,,,74234417400000.0,8565509700000.0,8565509700000.0,,,"61in, 90in",Photometer,10.5,microns,flux in fixed aperture,1976ApJ...206L..15R
126,N,4.45,0.08,0.08,Jy,28551699000000.0,0.6,0.08,0.08,,,17131019400000.0,2284135920000.0,2284135920000.0,,,"61in, 90in",Photometer,10.5,microns,flux in fixed aperture,1976ApJ...206L..15R
127,10.6 microns,0.46,,,Jy,28282300900000.0,0.46,,,,,13009858414000.0,,,,,"1.54m, 2.29m",?,10.6,microns,flux in fixed aperture,1979ApJ...229..111L
128,10 microns,,4.0,4.0,W/cm^2/um,28282300900000.0,1.298,0.05191,0.05191,,,36710426568200.0,1468134239719.0,1468134239719.0,,,"1.5m, 4m",Bolometer,10.6,microns,flux in fixed aperture,1982ApJ...260...70F
129,10.6 microns,1.3,0.13,0.13,Jy,28282300900000.0,1.3,0.13,0.13,,,36766991170000.0,3676699117000.0,3676699117000.0,,,152cm,?,10.6,microns,flux in fixed aperture,1974ApJ...191L..19K
130,11.4 microns (CTIO),,15.0,15.0,W/cm^2/um,26297600300000.0,1.089,0.1633,0.1633,,,28638086726700.0,4294398128990.0,4294398128990.0,,,"1.5m, 4m",Bolometer,11.4,microns,flux in fixed aperture,1982ApJ...260...70F
131,W3 (WISE),22.605,0.249,0.249,Jy,25400000380928.0,22.61,0.249,0.249,,,574294008612782.0,6324600094851.07,6324600094851.07,,,WISE,1024x1024 pixel detector array,12.0,microns,flux in fixed aperture,2013AJ....145....6J
132,11.9 microns TIMMI2,0.23,10.0,10.0,Jy,25199999200000.0,0.23,0.023,0.023,,,5795999816000.0,579599981600.0,579599981600.0,,,3.6m,TIMMI2,11.9,microns,from multi-aperture data,2004A&A...414..123S
133,11.9 microns TIMMI2,232.0,15.0,15.0,mJy,25199999188992.0,0.232,0.0348,0.0348,,,5846399811846.14,876959971776.922,876959971776.922,,,3.6m,TIMMI2,11.9,microns,flux in fixed aperture,2008A&A...484..341R
134,12 microns (IRAS),21.46,0.052,0.052,Jy,25000000100000.0,21.46,0.052,0.052,,,536500002146000.0,1300000005200.0,1300000005200.0,,,IRAS,Survey array,12.0,microns,total flux; beam filling or dilution corrected,2003AJ....126.1607S
135,12 microns (IRAS),4.832,8.0,8.0,Jy,24979999600000.0,4.832,0.3866,0.3866,,,120703358067200.0,9657267845360.0,9657267845360.0,,,IRAS,Survey array,12.0,microns,flux in fixed aperture,1990IRASF.C...0000M
136,12 microns (IRAS),26.28,15.0,15.0,Jy,24979999600000.0,26.28,3.942,3.942,,,656474389488000.0,98471158423200.0,98471158423200.0,,,IRAS,Survey array,12.0,microns,flux integrated from map or image,1988ApJS...68...91R
137,15 microns (ISO),20098.4,803.7,803.7,mJy,19999999700000.0,20.098,0.8037,0.8037,,,401959993970600.0,16073999758890.0,16073999758890.0,,,ISO,ISOCAM,15.0,microns,flux integrated from map or image,2001A&A...369..473R
138,LW3 (ISOCAM),,,,mJy,19999999700000.0,,,,,3.589,,,,,71779998923300.0,ISO,ISOCAM,15.0,microns,flux in fixed aperture,2004A&A...419..501F
139,20 microns,2.2,0.3,0.3,Jy,14989600500000.0,2.2,0.3,0.3,,,32977121100000.0,4496880150000.0,4496880150000.0,,,?,?,20.0,microns,flux in fixed aperture,1978BAAS...10..422D
140,20 microns,,15.0,15.0,W/cm^2/um,14989600500000.0,3.591,0.5387,0.5387,,,53827655395500.0,8074897789350.0,8074897789350.0,,,"1.5m, 4m",Bolometer,20.0,microns,flux in fixed aperture,1982ApJ...260...70F
141,21 microns,1.0,0.3,0.3,Jy,14275800200000.0,1.0,0.3,0.3,,,14275800200000.0,4282740060000.0,4282740060000.0,,,61in,?,21.0,microns,flux in fixed aperture,1972ApJ...176L..95R
142,21 microns,1.5,0.4,0.4,Jy,14275800200000.0,1.5,0.4,0.4,,,21413700300000.0,5710320080000.0,5710320080000.0,,,"1.54m, 2.29m",?,21.0,microns,flux in fixed aperture,1979ApJ...229..111L
143,W4 (WISE),41.175,0.417,0.417,Jy,13499999715328.0,41.17,0.417,0.417,,,555794988280054.0,5629499881291.78,5629499881291.78,,,WISE,1024x1024 pixel detector array,22.0,microns,flux in fixed aperture,2013AJ....145....6J
144,24 microns (MIPS),42.2,0.843,0.843,Jy,12700000200000.0,42.2,0.843,0.843,,,535940008440000.0,10706100168600.0,10706100168600.0,,,Spitzer,MIPS,23.68,microns,corrected to total flux from single aperture measurements,2008ApJ...678..804E
145,24 microns (MIPS),42.0,,,Jy,12700000200000.0,42.0,,,,,533400008400000.0,,,,,Spitzer,MIPS,23.68,microns,flux integrated from map or image,2005ApJ...628L..29E
146,24 microns (MIPS),1.431,0.001,0.001,log(Jy),12700000190464.0,26.98,0.06212,0.06212,,,342646005138719.0,788924011831.624,788924011831.624,,,Spitzer,MIPS,23.68,microns,flux in fixed aperture,2010ApJ...725.2029H
147,24 microns (MIPS),39.6,4.3,4.3,Jy,12700000190464.0,39.6,4.3,4.3,,,502920007542374.0,54610000818995.2,54610000818995.2,,,Spitzer,MIPS,23.68,microns,flux in fixed aperture,2009ApJ...703..517D
148,MIPS-24 (Spitzer),42.155,0.745,0.745,Jy,12700000190464.0,42.16,0.745,0.745,,,535432008029962.0,9461500141895.68,9461500141895.68,,,Spitzer,MIPS,23.68,microns,flux in fixed aperture,2013AJ....145....6J
149,25 microns (IRAS),43.57,0.063,0.063,Jy,12000000200000.0,43.57,0.063,0.063,,,522840008714000.0,756000012600.0,756000012600.0,,,IRAS,Survey array,25.0,microns,total flux; beam filling or dilution corrected,2003AJ....126.1607S
150,25 microns (IRAS),47.72,15.0,15.0,Jy,11989999900000.0,47.72,7.158,7.158,,,572162795228000.0,85824419284200.0,85824419284200.0,,,IRAS,Survey array,25.0,microns,flux integrated from map or image,1988ApJS...68...91R
151,25 microns (IRAS),19.6,7.0,7.0,Jy,11989999900000.0,19.6,0.3382,0.3382,,,235003998040000.0,4055017966180.0,4055017966180.0,,,IRAS,Survey array,25.0,microns,flux in fixed aperture,1990IRASF.C...0000M
152,60 microns (ISO),138.0,20.0,20.0,Jy,4999999910000.0,138.0,27.6,27.6,,,689999987580000.0,137999997516000.0,137999997516000.0,,,ISO,LWS,60.0,microns,modelled datum,2001A&A...375..566N
153,60 microns (IRAS),265.84,0.064,0.064,Jy,4999999910000.0,265.8,0.064,0.064,,,1328999976078000.0,319999994240.0,319999994240.0,,,IRAS,Survey array,60.0,microns,total flux; beam filling or dilution corrected,2003AJ....126.1607S
154,60 microns (IRAS),110.3,5.0,5.0,Jy,4996999940000.0,110.3,5.515,5.515,,,551169093382000.0,27558454669100.0,27558454669100.0,,,IRAS,Survey array,60.0,microns,flux in fixed aperture,1990IRASF.C...0000M
155,60 microns (IRAS),266.03,15.0,15.0,Jy,4996999940000.0,266.03,39.9045,39.9045,,,1329351894038200.0,199402784105730.0,199402784105730.0,,,IRAS,Survey array,60.0,microns,flux integrated from map or image,1988ApJS...68...91R
156,70 microns (MIPS),312.0,15.6,15.6,Jy,4200000130000.0,312.0,15.6,15.6,,,1310400040560000.0,65520002028000.0,65520002028000.0,,,Spitzer,MIPS,71.42,microns,corrected to total flux from single aperture measurements,2008ApJ...678..804E
157,70 microns (MIPS),2.144,0.006,0.006,log(Jy),4200000126976.0,139.3,1.925,1.925,,,585060017687757.0,8085000244428.8,8085000244428.8,,,Spitzer,MIPS,71.42,microns,flux in fixed aperture,2010ApJ...725.2029H
158,70 microns (MIPS),382.0,47.0,47.0,Jy,4200000126976.0,382.0,47.0,47.0,,,1604400048504830.0,197400005967872.0,197400005967872.0,,,Spitzer,MIPS,71.42,microns,flux in fixed aperture,2009ApJ...703..517D
159,FIR (IRAS),1.67e-11,,,W/m^2,3632999960000.0,459.675204620701,,,,,1670000000000000.0,,,,,IRAS,?,82.5,microns,flux integrated from map or image,1988ApJS...68...91R
160,100 microns (IRAS),524.09,0.302,0.302,Jy,3000000050000.0,524.1,0.302,0.302,,,1572300026205000.0,906000015100.0,906000015100.0,,,IRAS,Survey array,100.0,microns,total flux; beam filling or dilution corrected,2003AJ....126.1607S
161,100 microns (IRAS),236.3,5.0,5.0,Jy,2997999890000.0,236.3,11.81,11.81,,,708427374007000.0,35406378700900.0,35406378700900.0,,,IRAS,Survey array,100.0,microns,flux in fixed aperture,1990IRASF.C...0000M
162,100 microns (IRAS),638.63,15.0,15.0,Jy,2997999890000.0,638.63,95.7945,95.7945,,,1914612669750700.0,287191900462605.0,287191900462605.0,,,IRAS,Survey array,100.0,microns,flux integrated from map or image,1988ApJS...68...91R
163,160 microns (MIPS),848.0,102.0,102.0,Jy,1920000070000.0,848.0,102.0,102.0,,,1628160059360000.0,195840007140000.0,195840007140000.0,,,Spitzer,MIPS,155.9,microns,corrected to total flux from single aperture measurements,2008ApJ...678..804E
164,160 microns (MIPS),2.436,0.015,0.015,log(Jy),1920000065536.0,272.9,9.426,9.426,,,523968017884774.0,18097920617742.3,18097920617742.3,,,Spitzer,MIPS,155.9,microns,flux in fixed aperture,2010ApJ...725.2029H
165,160 microns (MIPS),793.0,124.0,124.0,Jy,1920000065536.0,793.0,124.0,124.0,,,1522560051970050.0,238080008126464.0,238080008126464.0,,,Spitzer,MIPS,155.9,microns,flux in fixed aperture,2009ApJ...703..517D
166,170 microns (ISO),,,,Jy,1759999950000.0,,,,,67.2,,,,,118271996640000.0,ISO,ISOPHOT,170.0,microns,integrated from scans,2004A&A...422...39S
167,540 microns,14.0,6.0,6.0,Jy,555000005000.0,14.0,6.0,6.0,,,7770000070000.0,3330000030000.0,3330000030000.0,,,Blanco 4m,?,540.0,microns,flux in fixed aperture,1977ApJ...216..698H
168,8.4 GHz,12.1,,,mJy,8400000000.0,0.0121,,,,,101640000.0,,,,,VLA,A configuration,8.4,GHz,flux integrated from map or image,2007ApJS..171...61H
169,8400 MHz,0.22,,,Jy,8400000000.0,0.22,,,,,1848000000.0,,,,,Parkes,?,8400.0,MHz,integrated from scans,1990PKS90.C...0000W
170,5010 MHz,0.78,0.078,0.078,Jy,5009999870.0,0.78,0.078,0.078,,,3907799898.6,390779989.86,390779989.86,,,Parkes,?,5010.0,MHz,flux in fixed aperture,1970ApL.....5...29W
171,5000 MHz,0.76,,,Jy,5000000000.0,0.76,,,,,3800000000.0,,,,,Parkes,?,5000.0,MHz,integrated from scans,1990PKS90.C...0000W
172,4.85 GHz,648.0,46.0,46.0,mJy,4849999870.0,0.648,0.046675,0.046675,,,3142799915.76,226373743.93225,226373743.93225,,,Parkes,NRAO multibeam receiver,4.85,GHz,modelled datum,1996ApJS..103..145W
173,4.8 GHz (Effelsberg),809.0,,,mJy,4800000000.0,0.809,,,,,3883200000.0,,,,,Effelsberg,?,4.8,GHz,flux integrated from map or image,2009ApJ...693.1392S
174,2700 MHz,1.24,,,Jy,2700000000.0,1.24,,,,,3348000000.0,,,,,Parkes,?,2700.0,MHz,integrated from scans,1990PKS90.C...0000W
175,1.49 GHz (VLA),2445.0,,,mJy,1490000000.0,2.44,,,,,3635600000.0,,,,,VLA,"C, D configurations",1.49,GHz,total flux; beam filling or dilution corrected,1996ApJS..103...81C
176,1.49 GHz (VLA),370.0,,,mJy,1490000000.0,0.37,,,,,551300000.0,,,,,VLA,"C, D configurations",1.49,GHz,peak flux,1996ApJS..103...81C
177,1410 MHz,2.6,,,Jy,1410000000.0,2.6,,,,,3666000000.0,,,,,Parkes,?,1410.0,MHz,integrated from scans,1990PKS90.C...0000W
178,1.4 GHz (NVSS),1091.0,20.0,20.0,mJy,1400000000.0,1.091,0.02,0.02,,,1527400000.0,28000000.0,28000000.0,,,VLA,"D, DnC configurations",1.4,GHz,total flux; beam filling or dilution corrected,2014MNRAS.440..696A
179,1.4GHz,405.5,15.1,15.1,mJy,1400000000.0,0.4055,0.0151,0.0151,,,567700000.0,21140000.0,21140000.0,,,VLA,"D, DnC configurations",1.4,GHz,flux integrated from map or image,1998AJ....115.1693C
180,1.4 GHz (CHIPASS),2730.0,,,mJy,1400000000.0,2.73,,,,,3822000000.0,,,,,Parkes,Multibeam system,1.4,GHz,from fitting to map,2014MNRAS.440..696A
181,408 MHz,1.65,0.06,0.06,Jy,408000000.0,1.65,0.06,0.06,,,673200000.0,24480000.0,24480000.0,,,Molonglo Cross,?,408.0,MHz,modelled datum,1981MNRAS.194..693L
182,408 MHz,8.5,,,Jy,408000000.0,8.5,,,,,3468000000.0,,,,,Parkes,?,408.0,MHz,integrated from scans,1990PKS90.C...0000W
183,365 MHz (Texas),0.866,0.054,0.054,Jy,365000000.0,0.866,0.054,0.054,,,316090000.0,19710000.0,19710000.0,,,Texas Interferometer,Texas Interferometer,365.0,MHz,integrated from scans,1996AJ....111.1945D
184,160 MHz,2.7,,,Jy,160000000.0,2.7,,,,,432000000.0,,,,,Culgoora Circular Array,?,160.0,MHz,flux integrated from map or image,1995AuJPh..48..143S
185,80 MHz,4.0,,,Jy,80000000.0,4.0,,,,,320000000.0,,,,,Culgoora Circular Array,?,80.0,MHz,flux integrated from map or image,1995AuJPh..48..143S
186,80 MHz,3.0,,,Jy,80000000.0,3.0,,,,,240000000.0,,,,,Parkes,?,80.0,MHz,integrated from scans,1990PKS90.C...0000W
187,74 MHz (VLA),6.45,0.96,0.96,Jy,73800000.0,6.45,0.96,0.96,,,476010000.0,70848000.0,70848000.0,,,VLA,"B, BnA configurations",73.8,MHz,flux integrated from map or image,2007AJ....134.1245C
188,57.5 MHz,29.0,5.0,5.0,Jy,57500000.0,29.0,5.0,5.0,,,1667500000.0,287500000.0,287500000.0,,,TPT array,?,57.5,MHz,flux integrated from map or image,1990ApJ...352...30I
