No.,Bandpass,Measurement,Unc High,Unc Low,Unit,Frequency (Hz),Flux Density,FD Unc High,FD Unc Low,FD Upper Limit,FD Lower Limit,Flux,F Unc High,F Unc Low,F Upper Limit,F Lower Limit,Telescope,Instrument,Frequency,Freq. Unit,Aperature Type,Reference
116,PAH2_2 (VLT),9628.4,227.0,227.0,mJy,25199999188992.0,9.628,0.227,0.227,,,242625592191615.0,5720399815901.18,5720399815901.18,,,VLT,VISIR,11.88,microns,flux in fixed aperture,2014MNRAS.439.1648A
117,12 microns (VLTI),10.2,,,Jy,25000000094208.0,10.2,,,,,255000000960922.0,,,,,VLTI,MIDI,12.0,microns,total flux; beam filling or dilution corrected,2009A&A...502...67T
118,12 microns (IRAS),18.8,4.0,4.0,Jy,24979999600000.0,18.8,0.752,0.752,,,469623992480000.0,18784959699200.0,18784959699200.0,,,IRAS,Survey array,12.0,microns,integrated from scans,1988IRASP.C2..0000:
119,12.9 microns TIMMI2,23400.0,4680.0,4680.0,mJy,24300000100000.0,23.4,4.68,4.68,,,568620002340000.0,113724000468000.0,113724000468000.0,,,3.6m,TIMMI2,12.35,microns,flux in fixed aperture,2005A&A...438..803G
120,NEII (VLT),15964.2,482.6,482.6,mJy,23400001044480.0,15.96,0.4826,0.4826,,,373464016669901.0,11292840504066.0,11292840504066.0,,,VLT,VISIR,12.81,microns,flux in fixed aperture,2014MNRAS.439.1648A
121,NEII_2 (VLT),15925.1,485.4,485.4,mJy,23000000757760.0,15.93,0.4854,0.4854,,,366390012071117.0,11164200367816.7,11164200367816.7,,,VLT,VISIR,13.04,microns,flux in fixed aperture,2014MNRAS.439.1648A
122,Q1 (VLT),21409.9,348.8,348.8,mJy,16999999602688.0,21.41,0.3488,0.3488,,,363969991493550.0,5929599861417.58,5929599861417.58,,,VLT,VISIR,17.65,microns,flux in fixed aperture,2014MNRAS.439.1648A
123,Qa (GeminiS),12790.0,25.0,25.0,mJy,16400000221184.0,12.79,3.198,3.198,,,209756002828943.0,52447200707346.4,52447200707346.4,,,Gemini South,T-ReCS,18.33,microns,from fitting to map,2009ApJ...702.1127R
124,Qa (GeminiS),14039.0,219.0,219.0,mJy,16400000221184.0,14.04,0.219,0.219,,,230256003105423.0,3591600048439.3,3591600048439.3,,,Gemini South,Michelle,18.3,microns,flux in fixed aperture,2014MNRAS.439.1648A
125,18.3 microns GeminiS,12.9,,,Jy,16299999600000.0,12.9,,,,,210269994840000.0,,,,,Gemini South,T-ReCS,18.33,microns,flux in fixed aperture,2005ApJ...618L..17P
126,18.3 microns GeminiS,22.81,,,Jy,16299999600000.0,22.81,,,,,371802990876000.0,,,,,Gemini South,T-ReCS,18.33,microns,flux in fixed aperture,2005ApJ...618L..17P
127,18.3 microns GeminiS,23.61,,,Jy,16299999600000.0,23.61,,,,,384842990556000.0,,,,,Gemini South,T-ReCS,18.33,microns,flux in fixed aperture,2005ApJ...618L..17P
128,18.3 microns GeminiS,22.01,,,Jy,16299999600000.0,22.01,,,,,358762991196000.0,,,,,Gemini South,T-ReCS,18.33,microns,flux in fixed aperture,2005ApJ...618L..17P
129,18.7 microns (VLT),24700.0,,,mJy,15999999934464.0,24.7,,,,,395199998381261.0,,,,,VLT,VISIR,18.7,microns,flux in fixed aperture,2010MNRAS.402..879R
130,Q2 (VLT),18630.8,330.3,330.3,mJy,15999999934464.0,18.63,0.3303,0.3303,,,298079998779064.0,5284799978353.46,5284799978353.46,,,VLT,VISIR,18.72,microns,flux in fixed aperture,2014MNRAS.439.1648A
131,Q2 (VLT),13642.5,5902.3,5902.3,mJy,15999999934464.0,13.64,5.902,5.902,,,218239999106089.0,94431999613206.5,94431999613206.5,,,VLT,VISIR,18.72,microns,flux in fixed aperture,2014MNRAS.439.1648A
132,20 microns (TIMMI2),30000.0,6000.0,6000.0,mJy,15999999900000.0,30.0,6.0,6.0,,,479999997000000.0,95999999400000.0,95999999400000.0,,,3.6m,TIMMI2,18.74,microns,flux in fixed aperture,2005A&A...438..803G
133,Q3 (VLT),25364.6,817.2,817.2,mJy,15399999504384.0,25.36,0.8172,0.8172,,,390543987431178.0,12584879594982.6,12584879594982.6,,,VLT,VISIR,19.5,microns,flux in fixed aperture,2014MNRAS.439.1648A
134,W4 (WISE),-0.901,0.006,0.006,mag,13572455010118.5,19.1759506655718,0.105970219551684,0.105970219551684,,,260264727684725.0,1438276037277.61,1438276037277.61,,,WISE,1024x1024 pixel detector array,22.0883,microns,flux in fixed aperture,2013wise.rept....1C
135,W4 (WISE),-0.842,0.006,0.006,mag,13572455010118.5,18.1617169828349,0.100365357090846,0.100365357090846,,,246499086656031.0,1362204293689.98,1362204293689.98,,,WISE,1024x1024 pixel detector array,22.0883,microns,flux in fixed aperture,2013wise.rept....1C
136,W4 (WISE),-2.293,0.003,0.003,mag,13572455010118.5,69.1125478622503,0.190965026935746,0.190965026935746,,,938026946495052.0,2591864236591.48,2591864236591.48,,,WISE,1024x1024 pixel detector array,22.0883,microns,from fitting to map,2013wise.rept....1C
137,25 microns (IRAS),68.44,4.0,4.0,Jy,11989999900000.0,68.44,2.737,2.737,,,820595593156000.0,32816629726300.0,32816629726300.0,,,IRAS,Survey array,25.0,microns,integrated from scans,1988IRASP.C2..0000:
138,52 microns (ISO),293.1,8.8,8.8,Jy,5770000200000.0,293.1,8.8,8.8,,,1691187058620000.0,50776001760000.0,50776001760000.0,,,ISO,LWS,52.0,microns,flux integrated from map or image,2008ApJS..178..280B
139,57 microns (ISO),329.0,7.9,7.9,Jy,5260000100000.0,329.0,7.9,7.9,,,1730540032900000.0,41554000790000.0,41554000790000.0,,,ISO,LWS,57.0,microns,flux integrated from map or image,2008ApJS..178..280B
140,60 microns (ISO),334.1,20.0,20.0,Jy,4999999910000.0,334.1,66.82,66.82,,,1670499969931000.0,334099993986200.0,334099993986200.0,,,ISO,LWS,60.0,microns,modelled datum,2001A&A...375..566N
141,60 microns (IRAS),248.7,10.0,10.0,Jy,4996999940000.0,248.7,24.87,24.87,,,1242753885078000.0,124275388507800.0,124275388507800.0,,,IRAS,Survey array,60.0,microns,integrated from scans,1988IRASP.C2..0000:
142,63 microns (ISO),360.8,6.6,6.6,Jy,4759999740000.0,360.8,6.6,6.6,,,1717407906192000.0,31415998284000.0,31415998284000.0,,,ISO,LWS,63.0,microns,flux integrated from map or image,2008ApJS..178..280B
143,88 microns (ISO),452.0,12.3,12.3,Jy,3410000080000.0,452.0,12.3,12.3,,,1541320036160000.0,41943000984000.0,41943000984000.0,,,ISO,LWS,88.0,microns,flux integrated from map or image,2008ApJS..178..280B
144,100 microns (IRAS),315.85,10.0,10.0,Jy,2997999890000.0,315.85,31.585,31.585,,,946918265256500.0,94691826525650.0,94691826525650.0,,,IRAS,Survey array,100.0,microns,integrated from scans,1988IRASP.C2..0000:
145,122 microns (ISO),365.5,3.5,3.5,Jy,2459999930000.0,365.5,3.5,3.5,,,899129974415000.0,8609999755000.0,8609999755000.0,,,ISO,LWS,122.0,microns,flux integrated from map or image,2008ApJS..178..280B
146,145 microns (ISO),291.1,3.9,3.9,Jy,2070000040000.0,291.1,3.9,3.9,,,602577011644000.0,8073000156000.0,8073000156000.0,,,ISO,LWS,145.0,microns,flux integrated from map or image,2008ApJS..178..280B
147,158 microns (ISO),259.8,6.4,6.4,Jy,1900000050000.0,259.8,6.4,6.4,,,493620012990000.0,12160000320000.0,12160000320000.0,,,ISO,LWS,158.0,microns,flux integrated from map or image,2008ApJS..178..280B
148,170 microns (ISO),230.7,5.1,5.1,Jy,1759999950000.0,230.7,5.1,5.1,,,406031988465000.0,8975999745000.0,8975999745000.0,,,ISO,LWS,170.0,microns,flux integrated from map or image,2008ApJS..178..280B
149,20 GHz (ATCA),97.0,5.0,5.0,mJy,19900000256.0,0.097,0.005,0.005,,,1930300024.832,99500001.28,99500001.28,,,ATCA,Hybrid array configuration,19.904,GHz,flux integrated from map or image,2010MNRAS.402.2403M
150,9 GHz (ATCA),,,,mJy,8999999488.0,,,,,0.0282,,,,,253799985.5616,ATCA,"A, B, H214, H168 configurations",9.0,GHz,flux integrated from map or image,2017ApJ...838..139S
151,8400 MHz,0.41,,,Jy,8400000000.0,0.41,,,,,3444000000.0,,,,,Parkes,?,8400.0,MHz,integrated from scans,1990PKS90.C...0000W
152,8 GHz (ATCA),156.0,7.0,7.0,mJy,8000000000.0,0.156,0.007,0.007,,,1248000000.0,56000000.0,56000000.0,,,ATCA,E-W extended array configuration,8.0,GHz,flux integrated from map or image,2010MNRAS.402.2403M
153,8 GHz (VLBI),42.0,,,mJy,8000000000.0,0.042,,,,,336000000.0,,,,,VLA,"A, B configurations",8.0,GHz,flux integrated from map or image,2017ApJ...838..139S
154,5.5 GHz (ATCA),,,,mJy,5500000256.0,,,,,0.0056,,,,,30800001.4336,ATCA,"A, B, H214, H168 configurations",5.5,GHz,flux integrated from map or image,2017ApJ...838..139S
155,5 GHz (ATCA),304.0,15.0,15.0,mJy,5000000000.0,0.304,0.015,0.015,,,1520000000.0,75000000.0,75000000.0,,,ATCA,E-W extended array configuration,5.0,GHz,flux integrated from map or image,2010MNRAS.402.2403M
156,5000 MHz,0.61,,,Jy,5000000000.0,0.61,,,,,3050000000.0,,,,,Parkes,?,5000.0,MHz,integrated from scans,1990PKS90.C...0000W
157,4.85 GHz,695.0,37.0,37.0,mJy,4849999870.0,0.695,0.037,0.037,,,3370749909.65,179449995.19,179449995.19,,,Parkes,NRAO seven-beam receiver,4.85,GHz,modelled datum,1994ApJS...91..111W
158,4.85 GHz,661.0,34.0,34.0,mJy,4849999870.0,0.661,0.034,0.034,,,3205849914.07,164899995.58,164899995.58,,,Parkes,NRAO seven-beam receiver,4.85,GHz,modelled datum,1994ApJS...90..173G
159,2700 MHz,0.87,,,Jy,2700000000.0,0.87,,,,,2349000000.0,,,,,Parkes,?,2700.0,MHz,integrated from scans,1990PKS90.C...0000W
160,1410 MHz,1.5,,,Jy,1410000000.0,1.5,,,,,2115000000.0,,,,,Parkes,?,1410.0,MHz,integrated from scans,1990PKS90.C...0000W
161,1.4 GHz (CHIPASS),1200.0,,,mJy,1400000000.0,1.2,,,,,1680000000.0,,,,,Parkes,Multibeam system,1.4,GHz,from fitting to map,2014MNRAS.440..696A
162,843 MHz (SUMSS),1640.0,66.0,66.0,mJy,843000000.0,1.64,0.066,0.066,,,1382520000.0,55638000.0,55638000.0,,,MOST,?,843.0,MHz,flux integrated from map or image,2014MNRAS.440..696A
163,408 MHz,2.87,,,Jy,408000000.0,2.87,,,,,1170960000.0,,,,,Parkes,?,408.0,MHz,integrated from scans,1990PKS90.C...0000W
164,408 MHz,2.87,0.14,0.14,Jy,408000000.0,2.87,0.14,0.14,,,1170960000.0,57120000.0,57120000.0,,,Molonglo Cross,?,408.0,MHz,modelled datum,1981MNRAS.194..693L
