2.154434690031884e-01 1.573549537019494e-01 2.305944021605355e-01 2.196981804892664e-01
2.310129700083160e-01 1.258997078316812e-01 1.728203341528015e-01 1.629986082230402e-01
2.477076355991711e-01 9.965015494587215e-02 1.276289175026370e-01 1.191287713343594e-01
2.656087782946687e-01 7.791520392354602e-02 9.279608117499276e-02 8.571191469954312e-02
2.848035868435802e-01 6.006567594944783e-02 6.638575848122175e-02 6.069429192673401e-02
3.053855508833416e-01 4.553470070425994e-02 4.672176761463219e-02 4.231345474932251e-02
3.274549162877728e-01 3.381967402581283e-02 3.236237879430819e-02 2.907026684796349e-02
3.511191734215131e-01 2.448640068002861e-02 2.207844185074033e-02 1.970530664820063e-02
3.764935806792468e-01 1.717539741922092e-02 1.483681110593583e-02 1.318081241852105e-02
4.037017258596554e-01 1.160594533155387e-02 9.792417642931000e-03 8.670106179495910e-03
